artifact_id,campaign_id,phase_id,acquisition_id,relative_path,artifact_role,media_type,byte_size,created_utc,modified_utc,producer,source_artifact_ids,immutable,notes
PT01-ART-0578,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A036,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_036.csv,native_raw,text/csv,2316277,2026-08-17T17:00:23.307951+00:00,2026-08-17T17:00:23.378658+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0579,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A037,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_037.csv,native_raw,text/csv,2313785,2026-08-17T17:00:23.703757+00:00,2026-08-17T17:00:23.772693+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0580,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A038,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_038.csv,native_raw,text/csv,2315609,2026-08-17T17:00:24.108432+00:00,2026-08-17T17:00:24.176248+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0581,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A039,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_039.csv,native_raw,text/csv,2315567,2026-08-17T17:00:24.505954+00:00,2026-08-17T17:00:24.574686+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0582,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A040,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_040.csv,native_raw,text/csv,2315945,2026-08-17T17:00:24.910723+00:00,2026-08-17T17:00:24.980823+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0583,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A041,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_041.csv,native_raw,text/csv,2314125,2026-08-17T17:00:25.313972+00:00,2026-08-17T17:00:25.382376+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0584,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A042,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_042.csv,native_raw,text/csv,2318913,2026-08-17T17:00:25.709821+00:00,2026-08-17T17:00:25.778064+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0585,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A043,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_043.csv,native_raw,text/csv,2318759,2026-08-17T17:00:26.110370+00:00,2026-08-17T17:00:26.179686+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0586,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A044,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_044.csv,native_raw,text/csv,2314428,2026-08-17T17:00:26.509418+00:00,2026-08-17T17:00:26.573328+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0587,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A045,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_045.csv,native_raw,text/csv,2317395,2026-08-17T17:00:26.905538+00:00,2026-08-17T17:00:26.974991+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0588,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A046,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_046.csv,native_raw,text/csv,2315721,2026-08-17T17:00:27.308605+00:00,2026-08-17T17:00:27.375188+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0589,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A047,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_047.csv,native_raw,text/csv,2315601,2026-08-17T17:00:27.710972+00:00,2026-08-17T17:00:27.774063+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0590,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A048,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_048.csv,native_raw,text/csv,2316198,2026-08-17T17:00:28.111608+00:00,2026-08-17T17:00:28.180697+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0591,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A049,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_049.csv,native_raw,text/csv,2316530,2026-08-17T17:00:28.518128+00:00,2026-08-17T17:00:28.585255+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0592,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A050,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_050.csv,native_raw,text/csv,2313217,2026-08-17T17:00:28.913392+00:00,2026-08-17T17:00:28.977084+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0593,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A051,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_051.csv,native_raw,text/csv,2316039,2026-08-17T17:00:29.317194+00:00,2026-08-17T17:00:29.387507+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0594,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A052,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_052.csv,native_raw,text/csv,2311027,2026-08-17T17:00:29.719526+00:00,2026-08-17T17:00:29.783800+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0595,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A053,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_053.csv,native_raw,text/csv,2314104,2026-08-17T17:00:30.118581+00:00,2026-08-17T17:00:30.182622+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0596,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A054,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_054.csv,native_raw,text/csv,2314414,2026-08-17T17:00:30.515473+00:00,2026-08-17T17:00:30.584838+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0597,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A055,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_055.csv,native_raw,text/csv,2313037,2026-08-17T17:00:30.917495+00:00,2026-08-17T17:00:30.990419+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0598,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A056,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_056.csv,native_raw,text/csv,2312506,2026-08-17T17:00:31.316465+00:00,2026-08-17T17:00:31.380930+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0599,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A057,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_057.csv,native_raw,text/csv,2312697,2026-08-17T17:00:31.718961+00:00,2026-08-17T17:00:31.787218+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0600,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A058,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_058.csv,native_raw,text/csv,2314476,2026-08-17T17:00:32.113654+00:00,2026-08-17T17:00:32.175950+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0601,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A059,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_059.csv,native_raw,text/csv,2310189,2026-08-17T17:00:32.516455+00:00,2026-08-17T17:00:32.580700+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0602,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A060,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_060.csv,native_raw,text/csv,2311282,2026-08-17T17:00:32.917246+00:00,2026-08-17T17:00:32.987285+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0603,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A061,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_061.csv,native_raw,text/csv,2309137,2026-08-17T17:00:33.321151+00:00,2026-08-17T17:00:33.383113+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0604,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A062,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_062.csv,native_raw,text/csv,2308202,2026-08-17T17:00:33.722857+00:00,2026-08-17T17:00:33.796411+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0605,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A063,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_063.csv,native_raw,text/csv,2311748,2026-08-17T17:00:34.224393+00:00,2026-08-17T17:00:34.291135+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0606,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A064,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_064.csv,native_raw,text/csv,2309122,2026-08-17T17:00:34.620931+00:00,2026-08-17T17:00:34.690731+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0607,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A065,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_065.csv,native_raw,text/csv,2305459,2026-08-17T17:00:35.018428+00:00,2026-08-17T17:00:35.087441+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0608,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A066,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_066.csv,native_raw,text/csv,2307981,2026-08-17T17:00:35.422569+00:00,2026-08-17T17:00:35.490405+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0609,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A067,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_067.csv,native_raw,text/csv,2307161,2026-08-17T17:00:35.825652+00:00,2026-08-17T17:00:35.891775+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0610,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A068,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_068.csv,native_raw,text/csv,2304737,2026-08-17T17:00:36.217468+00:00,2026-08-17T17:00:36.288777+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0611,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A069,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_069.csv,native_raw,text/csv,2307194,2026-08-17T17:00:36.622848+00:00,2026-08-17T17:00:36.691097+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0612,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A070,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_070.csv,native_raw,text/csv,2305674,2026-08-17T17:00:37.027459+00:00,2026-08-17T17:00:37.092759+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0613,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A071,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_071.csv,native_raw,text/csv,2307142,2026-08-17T17:00:37.421953+00:00,2026-08-17T17:00:37.498269+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0614,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A072,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_072.csv,native_raw,text/csv,2307518,2026-08-17T17:00:37.819746+00:00,2026-08-17T17:00:37.892139+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0615,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A073,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_073.csv,native_raw,text/csv,2305024,2026-08-17T17:00:38.220075+00:00,2026-08-17T17:00:38.287546+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0616,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A074,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_074.csv,native_raw,text/csv,2303211,2026-08-17T17:00:38.620857+00:00,2026-08-17T17:00:38.688779+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0617,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A075,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_075.csv,native_raw,text/csv,2304914,2026-08-17T17:00:39.026575+00:00,2026-08-17T17:00:39.100895+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0618,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A076,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_076.csv,native_raw,text/csv,2304753,2026-08-17T17:00:39.528013+00:00,2026-08-17T17:00:39.592437+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0619,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A077,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_077.csv,native_raw,text/csv,2305295,2026-08-17T17:00:39.922318+00:00,2026-08-17T17:00:39.995173+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0620,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A078,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_078.csv,native_raw,text/csv,2303473,2026-08-17T17:00:40.323131+00:00,2026-08-17T17:00:40.388505+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0621,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A079,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_079.csv,native_raw,text/csv,2302000,2026-08-17T17:00:40.726523+00:00,2026-08-17T17:00:40.790447+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0622,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A080,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_080.csv,native_raw,text/csv,2302083,2026-08-17T17:00:41.126811+00:00,2026-08-17T17:00:41.197856+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0623,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A081,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_081.csv,native_raw,text/csv,2302861,2026-08-17T17:00:41.531547+00:00,2026-08-17T17:00:41.605487+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0624,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A082,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_082.csv,native_raw,text/csv,2302315,2026-08-17T17:00:41.929838+00:00,2026-08-17T17:00:41.998395+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0625,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A083,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_083.csv,native_raw,text/csv,2303006,2026-08-17T17:00:42.326287+00:00,2026-08-17T17:00:42.401337+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0626,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A084,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_084.csv,native_raw,text/csv,2301704,2026-08-17T17:00:42.833297+00:00,2026-08-17T17:00:42.896858+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0627,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A085,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_085.csv,native_raw,text/csv,2302363,2026-08-17T17:00:43.227925+00:00,2026-08-17T17:00:43.294497+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0628,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A086,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_086.csv,native_raw,text/csv,2301289,2026-08-17T17:00:43.635452+00:00,2026-08-17T17:00:43.707487+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0629,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A087,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_087.csv,native_raw,text/csv,2300859,2026-08-17T17:00:44.031023+00:00,2026-08-17T17:00:44.095112+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0630,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A088,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_088.csv,native_raw,text/csv,2303296,2026-08-17T17:00:44.433959+00:00,2026-08-17T17:00:44.505267+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0631,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A089,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_089.csv,native_raw,text/csv,2303799,2026-08-17T17:00:44.835562+00:00,2026-08-17T17:00:44.905107+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0632,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A090,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_090.csv,native_raw,text/csv,2300229,2026-08-17T17:00:45.227985+00:00,2026-08-17T17:00:45.292754+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0633,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A091,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_091.csv,native_raw,text/csv,2299425,2026-08-17T17:00:45.631431+00:00,2026-08-17T17:00:45.699397+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0634,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A092,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_092.csv,native_raw,text/csv,2302494,2026-08-17T17:00:46.030089+00:00,2026-08-17T17:00:46.101201+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0635,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A093,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_093.csv,native_raw,text/csv,2297991,2026-08-17T17:00:46.436688+00:00,2026-08-17T17:00:46.503300+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0636,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A094,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_094.csv,native_raw,text/csv,2298494,2026-08-17T17:00:46.837650+00:00,2026-08-17T17:00:46.903543+00:00,PicoScopeService,,true,No content hash is used as an operational gate
PT01-ART-0637,system_recalibration_001,PT-01,PT01-TC08-0000100NS-A095,readbacks/PT-01/setup_1_fire_to_process_trigger/raw/100ns/attempt_095.csv,native_raw,text/csv,2300545,2026-08-17T17:00:47.232155+00:00,2026-08-17T17:00:47.300467+00:00,PicoScopeService,,true,No content hash is used as an operational gate
