path,bytes,reason,source
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000697_phase_000696_attempt_00.npz,8750950,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000698_phase_000697_attempt_00.npz,8555146,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000699_phase_000698_attempt_00.npz,9151314,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000700_phase_000699_attempt_00.npz,8726506,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000701_phase_000700_attempt_00.npz,8701666,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000702_phase_000701_attempt_00.npz,8960430,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000703_phase_000702_attempt_00.npz,8805518,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000704_phase_000703_attempt_00.npz,8948586,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000705_phase_000704_attempt_00.npz,8751970,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000706_phase_000705_attempt_00.npz,8474530,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000707_phase_000706_attempt_00.npz,8875050,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000708_phase_000707_attempt_00.npz,8492618,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000709_phase_000708_attempt_00.npz,8806318,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000710_phase_000709_attempt_00.npz,8955470,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000711_phase_000710_attempt_00.npz,8793102,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000712_phase_000711_attempt_00.npz,9109098,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000713_phase_000712_attempt_00.npz,8883982,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000714_phase_000713_attempt_00.npz,9259534,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000715_phase_000714_attempt_00.npz,8871054,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000716_phase_000715_attempt_00.npz,8641706,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000717_phase_000716_attempt_00.npz,8773926,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000718_phase_000717_attempt_00.npz,8652482,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000719_phase_000718_attempt_00.npz,8820042,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000720_phase_000719_attempt_00.npz,8996134,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000721_phase_000720_attempt_00.npz,8819530,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000722_phase_000721_attempt_00.npz,8851530,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000723_phase_000722_attempt_00.npz,8863178,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/Phase Scan/2026-09-04/20260904T012253_365749Z_run/raw/rep_0001/scan_0000724_phase_000723_attempt_00.npz,8842978,Aborted development attempt; missing-pulse retries continued and completion was not verified,"evidence/experiments/runs/authorized_mbco_phase_reconstruction_20260904T002152_3132654Z/retry_04_buffered_consecutive_ddg_20260904T012240_7263264Z/ (result.json, launcher_result.json, progress.txt)"
